,close_price,starting_price,high_price,low_price,trading_volume
20200109144100,422,422,422,422,20
20200109142500,422,422,422,422,13
20200109141200,423,423,423,423,22
20200109140500,423,423,423,423,1
20200109135700,420,422,422,420,11000
20200109135400,423,422,423,422,1997
20200109135200,422,422,422,422,4
20200109134700,423,423,423,423,2
20200109134600,423,422,423,422,1000
20200109134400,422,422,422,422,1
20200109132000,422,422,422,422,97
20200109131200,422,422,422,422,31
20200109131000,422,422,422,422,74
20200109130900,422,422,422,422,126
20200109130700,422,422,422,422,151
20200109122900,423,423,423,423,10
20200109122300,420,421,421,420,10000
20200109121500,423,423,423,423,1183
20200109120700,424,423,424,423,2939
20200109120300,423,423,423,423,10
20200109120000,420,420,420,420,1950
20200109115900,420,421,421,420,4300
20200109115400,423,423,423,423,116
20200109113500,423,423,423,423,2
20200109113100,423,423,423,423,23
20200109112900,423,423,423,423,10
20200109112800,420,421,421,420,27811
20200109112600,423,423,423,423,1
20200109112500,423,423,423,423,20
20200109111100,423,423,423,423,100
20200109110600,423,422,423,422,1000
20200109105600,423,420,423,420,9264
20200109105400,420,420,420,420,1919
20200109105100,420,422,422,420,1003
20200109104700,423,423,423,423,1
20200109104600,422,422,422,422,240
20200109104500,422,422,422,422,656
20200109103700,422,421,422,421,15000
20200109103200,420,420,420,420,300
20200109103100,420,420,420,420,466
20200109103000,420,420,420,420,8
20200109102900,420,420,420,420,309
20200109102700,421,421,421,421,2
20200109102500,421,421,421,421,10
20200109102200,420,420,420,420,78
20200109101700,421,421,421,421,10
20200109101600,420,420,420,420,22
20200109101500,420,420,420,420,100
20200109101200,420,420,420,420,400
20200109101100,420,420,420,420,366
20200109100500,420,420,420,420,12
20200109100400,419,419,419,419,2500
20200109100300,419,418,419,418,3100
20200109095700,418,418,418,418,1
20200109093800,418,417,418,417,11
20200109093700,417,417,417,417,1000
20200109093400,417,419,419,417,210
20200109092900,416,417,417,416,5000
20200109092800,419,419,419,419,929
20200109092700,419,418,419,418,947
20200109092600,418,418,418,418,54
20200109092100,419,419,419,417,25
20200109091300,419,419,419,419,94
20200109091100,419,418,419,418,308
20200109090900,418,418,418,418,3
20200109090700,418,418,418,418,2
20200109090500,418,418,418,418,260
20200109090100,419,417,419,417,102
20200109090000,417,416,417,416,1316
20200108153000,415,415,415,415,1181
20200108151400,415,415,415,415,1
20200108150900,414,414,414,414,1029
20200108150700,415,414,415,414,2038
20200108150500,415,414,415,414,1501
20200108150200,415,415,415,415,100
20200108150000,415,415,415,415,1
20200108145900,414,414,414,414,224
20200108145700,415,415,415,415,100
20200108145600,415,415,415,415,202
20200108144800,418,418,418,418,36
20200108144400,416,416,416,416,11
20200108143400,417,417,417,417,341
20200108143100,418,418,418,418,100
20200108142600,418,418,418,418,1
20200108141700,417,417,417,417,198
20200108141500,417,417,417,417,100
20200108134000,419,419,419,419,1
20200108133700,415,415,415,415,200
20200108133600,414,416,416,414,2860
20200108131200,419,416,419,416,5
20200108130700,416,416,416,416,1
20200108130200,416,416,416,416,1
20200108125600,414,417,417,414,31343
20200108125400,419,419,419,419,22
20200108123000,421,421,421,421,10
20200108122800,420,418,420,418,5879
20200108121200,419,419,419,419,10
20200108120900,419,419,419,419,100
20200108113600,419,419,419,419,4
20200108112700,420,420,420,420,1
20200108112600,419,419,419,419,1
20200108112400,418,418,418,418,996
20200108112000,418,414,418,414,2
20200108111700,413,415,415,413,5000
20200108111200,416,416,416,416,5
20200108110400,416,416,416,416,100
20200108110300,416,414,416,414,6
20200108110000,416,416,416,416,1000
20200108105500,416,416,416,416,1
20200108105300,414,415,415,414,993
20200108104300,418,418,418,418,1
20200108103800,413,414,414,413,20000
20200108103700,414,414,414,414,663
20200108103600,414,414,414,414,2000
20200108103400,414,414,414,414,1525
20200108103300,415,415,415,415,5500
20200108103200,418,415,418,415,5001
20200108103000,418,418,418,418,1
20200108102800,417,417,417,417,2611
20200108102400,418,418,418,418,39
20200108102200,419,419,419,419,1
20200108101100,418,418,418,418,1
20200108100600,419,419,419,419,1
20200108100300,418,418,418,418,200
20200108100100,418,418,418,418,200
20200108100000,419,419,419,419,1
20200108095800,418,418,418,418,1000
20200108095400,418,418,418,418,10
20200108095300,414,415,415,414,579
20200108095100,418,418,418,418,10
20200108094800,414,418,418,414,2
20200108094700,418,418,418,418,1
20200108094600,414,415,415,414,5000
20200108094500,414,415,415,414,2062
20200108094300,419,419,419,419,5
20200108094200,413,417,417,413,56597
20200108094100,420,420,420,420,1
20200108093900,417,417,417,417,352
20200108093700,417,417,417,417,1148
20200108093100,417,417,417,417,757
20200108093000,417,420,420,417,139
20200108092900,417,417,417,417,1199
20200108092800,417,417,417,417,1000
20200108092500,417,417,417,416,2053
20200108091700,420,420,420,420,1
20200108091500,417,417,417,417,100
20200108091300,417,417,417,417,850
20200108091100,417,417,417,417,171
20200108090900,420,420,420,420,1
20200108090400,417,417,417,417,30
20200108090000,417,417,417,417,2
20200107153000,420,420,420,420,1636
20200107151900,419,419,419,419,871
20200107151800,420,420,420,420,500
20200107151300,420,420,420,420,1
20200107151200,418,419,419,418,2153
20200107150800,420,420,420,420,1
20200107144300,419,419,419,419,10
20200107144000,421,421,421,421,10
20200107143300,418,420,420,418,10000
20200107142900,421,421,421,421,300
20200107142600,422,422,422,422,1
20200107142500,421,421,421,421,432
20200107142300,420,420,420,420,102
20200107141600,420,420,420,420,6000
20200107140900,420,420,420,420,1
20200107140500,418,418,418,418,1
20200107135900,420,420,420,420,411
20200107132100,420,420,420,420,10
20200107131200,418,418,418,418,1
20200107130500,420,420,420,420,1
20200107130400,420,420,420,420,2500
20200107124600,420,420,420,420,5
20200107124100,420,420,420,420,100
20200107123800,421,421,421,421,3594
20200107123700,421,421,421,421,2000
20200107123300,420,420,420,420,100
20200107123200,421,421,421,421,1000
20200107120300,421,421,421,421,1
20200107120100,418,418,418,418,1
20200107115700,421,421,421,421,7
20200107115300,421,421,421,421,1
20200107114800,416,417,417,416,2320
20200107113800,417,418,418,417,9000
20200107113300,421,421,421,421,143
20200107113200,421,421,421,421,500
20200107112900,417,417,417,417,533
20200107110200,421,421,421,421,100
20200107105600,421,422,422,415,34188
20200107105300,422,417,422,417,60
20200107104100,417,418,418,417,14354
20200107102900,423,423,423,423,1
20200107102500,424,424,424,424,2
20200107102100,424,423,424,423,942
20200107100900,422,422,422,422,50000
20200107100500,422,422,422,422,500
20200107095600,417,418,418,417,9228
20200107095300,422,422,422,422,500
20200107094800,422,422,422,422,1
20200107094500,418,418,418,418,4500
20200107094400,419,419,419,419,105
20200107093500,422,422,422,422,474
20200107092800,422,422,422,422,1
20200107092700,418,421,421,418,5000
20200107092500,421,421,421,421,200
20200107092400,422,422,422,422,400
20200107091600,422,422,422,422,5
20200107091300,421,420,421,420,987
20200107091100,419,419,419,419,100
20200107091000,419,419,419,419,30
20200107090900,418,418,418,418,18
20200107090600,418,418,418,418,1
20200107090500,418,417,418,417,20
20200107090400,417,417,417,417,1
20200107090000,416,416,416,416,610
20200106153000,416,416,416,416,3000
20200106151900,416,416,416,416,400
20200106151800,414,416,416,414,2638
20200106151700,415,415,415,415,583
20200106151600,415,418,418,415,9917
20200106150500,419,419,419,419,1000
20200106150200,419,419,419,419,1
20200106145700,415,416,416,415,2000
20200106145600,419,419,419,419,248
20200106144500,419,419,419,419,1
20200106144100,419,419,419,419,34
20200106144000,415,415,415,415,1
20200106143400,419,419,419,419,500
20200106143300,419,417,419,417,2
20200106143200,414,419,419,414,18175
20200106143100,415,415,415,415,4555
20200106142900,415,415,415,415,2000
20200106142800,415,416,416,415,5749
20200106142700,416,417,417,416,6748
20200106142400,419,419,419,419,238
20200106142000,420,416,420,416,3001
20200106141400,420,420,420,420,1
20200106141300,416,416,416,416,2100
20200106141200,416,417,417,416,3161
20200106134600,420,419,420,419,8
20200106134500,417,417,417,417,12300
20200106134200,417,417,417,417,5500
20200106133900,418,418,418,418,10
20200106133500,417,418,418,417,8497
20200106133400,418,418,418,418,50
20200106133200,419,419,419,419,1093
20200106132800,420,420,420,420,10
20200106131900,420,420,420,420,200
20200106131800,419,418,419,418,18
20200106131700,419,419,419,419,20
20200106131500,419,419,419,419,2463
20200106131200,420,420,420,420,13
20200106130400,418,419,419,418,2000
20200106130300,420,420,420,420,100
20200106130100,420,420,420,420,10
20200106125900,419,419,419,419,8
20200106125600,419,419,419,419,18
20200106125500,419,419,419,419,20
20200106125100,419,419,419,419,9
20200106124900,420,420,420,420,691
20200106124800,420,421,421,420,19
20200106124600,419,419,419,419,7
20200106124500,419,419,419,419,238
20200106124400,417,418,418,417,301
20200106124300,418,418,418,418,80
20200106124200,418,418,418,418,6630
20200106124100,418,419,419,418,4763
20200106124000,419,420,420,419,8008
20200106123800,420,421,421,420,10006
20200106123600,421,422,422,421,5
20200106123500,421,422,422,421,2888
20200106123400,422,422,422,422,391
20200106123200,422,426,426,422,6196
20200106123100,423,423,423,423,3
20200106123000,423,426,426,423,22
20200106122600,423,423,423,423,6
20200106122500,423,423,423,423,13
20200106121300,426,426,426,426,35
20200106121200,426,426,426,426,30
20200106121100,426,426,426,426,12
20200106121000,426,426,426,426,4
20200106115900,426,425,426,425,457
20200106115600,423,423,423,423,2
20200106115500,423,423,423,423,11
20200106115100,423,423,423,423,6
20200106115000,423,423,423,423,18
20200106114600,423,423,423,423,5
20200106114500,423,423,423,423,43
20200106114100,423,424,424,423,59
20200106114000,424,424,424,424,50
20200106113700,425,425,425,425,1
20200106113600,424,424,424,424,5
20200106113500,423,423,423,423,16
20200106113100,423,424,424,423,178
20200106113000,424,424,424,424,11
20200106112600,424,424,424,424,13
20200106112500,425,425,425,425,1
20200106112400,423,423,423,423,20
20200106112100,423,423,423,423,10
20200106112000,423,423,423,423,34
20200106111800,425,425,425,425,10
20200106111600,423,424,424,423,85
20200106111400,424,424,424,424,7026
20200106111100,424,424,424,424,10
20200106111000,425,424,425,424,22
20200106110600,424,424,424,424,45
20200106110100,424,425,425,424,3620
20200106110000,425,425,425,425,359
20200106105500,425,425,425,425,2446
20200106104700,425,425,425,425,10
20200106104300,425,425,425,425,1000
20200106104200,425,426,426,425,2
20200106104000,425,426,426,425,2
20200106103500,425,426,426,425,2
20200106103100,426,426,426,426,10
20200106103000,426,426,426,426,50
20200106102900,426,426,426,426,262
20200106102600,426,426,426,426,16
20200106102500,426,426,426,426,33
20200106102200,426,426,426,426,500
20200106101900,426,426,426,426,250
20200106101600,426,426,426,426,2
20200106101500,426,426,426,426,5040
20200106100700,426,426,426,426,512
20200106100500,427,427,427,427,1
20200106100300,426,426,426,426,1000
20200106100200,426,426,426,426,500
20200106100100,426,426,426,426,388
20200106100000,426,426,426,426,1200
20200106095900,426,426,426,426,412
20200106095700,426,426,426,426,6000
20200106095100,426,426,426,426,1
20200106094500,426,426,426,426,1
20200106094300,426,427,427,426,1140
20200106093700,429,429,429,429,1
20200106093200,426,426,426,426,500
20200106093000,429,429,429,429,100
20200106092700,429,429,429,429,1
20200106092100,429,428,429,425,5010
20200106091900,428,428,428,428,888
20200106091400,429,429,429,429,1465
20200106091300,428,429,429,428,41
20200106091100,429,429,429,429,233
20200106090800,429,429,429,429,4
20200106090000,427,427,427,427,840
20200103153500,432,432,432,432,234
20200103153000,432,432,432,432,2520
20200103151900,432,430,432,430,112
20200103151700,430,430,430,430,2402
20200103151600,432,430,432,430,26
20200103151500,431,432,432,431,5975
20200103150900,432,432,432,432,50
20200103150700,431,431,431,431,1
20200103150500,431,431,431,431,2700
20200103150300,432,432,432,432,1162
20200103150100,430,430,430,430,1400
20200103150000,431,431,431,431,401
20200103145800,431,431,431,431,51
20200103145700,431,431,431,431,50
20200103145600,431,431,431,431,2
20200103145400,431,431,431,431,50
20200103145300,431,431,431,431,47
20200103145200,432,432,432,432,20
20200103145100,431,431,431,431,237
20200103145000,431,431,431,431,621
20200103144900,431,431,431,431,40
20200103144700,432,432,432,432,1
20200103144200,430,430,430,430,3
20200103144100,430,430,430,430,11
20200103143800,431,431,431,431,422
20200103143600,430,430,430,430,100
20200103143500,431,431,431,431,455
20200103143400,431,431,431,431,39
20200103143300,431,431,431,431,304
20200103143200,431,431,431,431,26
20200103143100,430,430,430,430,2
20200103143000,430,430,430,430,100
20200103142700,431,430,431,430,11
20200103142600,430,430,430,430,1090
20200103142500,430,430,430,430,889
20200103142400,431,431,431,431,375
20200103142300,431,431,431,431,221
20200103142100,430,430,430,430,888
20200103141700,431,431,431,431,5000
20200103140300,431,431,431,431,10
20200103140100,430,430,430,430,1
20200103135700,430,430,430,430,1
20200103135600,430,430,430,430,100
20200103135200,430,430,430,430,5
20200103135100,430,430,430,430,49
20200103134700,431,431,431,431,50
20200103134600,430,430,430,430,100
20200103134500,430,430,430,430,100
20200103134400,430,430,430,430,1598
20200103134000,430,430,430,430,1028
20200103133500,430,430,430,430,500
20200103133000,430,430,430,430,10
20200103132100,429,429,429,429,42
20200103131500,429,429,429,429,36
20200103130900,429,429,429,429,100
20200103130700,429,429,429,429,200
20200103130200,429,429,429,429,2
20200103130100,429,429,429,429,300
20200103124200,430,430,430,430,10
20200103123300,430,430,430,430,2
20200103122700,430,430,430,430,1
20200103122500,428,428,428,428,1
20200103121200,430,430,430,430,2109
20200103120400,430,429,430,429,5
20200103115900,429,429,429,429,2
20200103114600,429,429,429,429,10
20200103114400,430,430,430,430,1
20200103114300,427,427,427,427,2685
20200103113700,430,428,430,428,5000
20200103113500,427,427,427,427,892
20200103113400,427,427,427,427,5000
20200103113100,428,428,428,428,920
20200103112700,428,428,428,428,29
20200103112400,428,428,428,428,801
20200103111500,428,428,428,428,6000
20200103111400,427,427,427,427,104
20200103111000,428,428,428,428,1
20200103110900,428,428,428,428,1
20200103105300,428,428,428,428,1
20200103105100,428,428,428,428,893
20200103104900,429,429,429,429,1
20200103104800,428,428,428,428,8
20200103104600,428,428,428,428,192
20200103104500,428,428,428,428,1
20200103104300,429,429,429,429,2831
20200103104200,429,429,429,429,4506
20200103104100,429,429,429,429,1
20200103104000,429,429,429,429,2
20200103103900,427,429,429,427,4
20200103103700,429,429,429,429,1200
20200103102500,429,429,429,429,4001
20200103102400,428,427,428,427,23309
20200103102300,426,426,426,426,4099
20200103102200,426,426,426,426,1000
20200103102100,426,426,426,426,1
20200103101900,425,425,425,425,3178
20200103101100,425,424,425,423,9388
20200103101000,425,425,425,425,1822
